SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
23974,simple,"Juego de 25 Herramientas 1/4"" y 3/8"" para Mecnico, Pretul","<p>El <strong>Juego de 25 Herramientas 1/4"" y 3/8"" para Mecnico, Pretul</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de ferretería  y  accesorios, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_23974.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/JUDA-29P_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/JUDA-29P_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/JUDA-29P_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/JUDA-29P_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/JUDA-29P_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/JUDA-29P_FC1.jpg",176.72,,,,,,,,,,,,,
15572,simple,"Juego de 25 Llaves Hexagonales Mixtas, Largas, Punta de Bola","<p>Descubre la confiabilidad de <strong>Juego de 25 Llaves Hexagonales Mixtas, Largas, Punta de Bola</strong>. Una solución indispensable dentro de la línea de ferretería  y  manuales, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",FERRETERÍA > Manuales,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_15572.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ALL-25_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ALL-25_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ALL-25_FC2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ALL-25_FC3.jpg",314.66,,,,,,,,,,,,,
1806,simple,"Juego de 3 Embutidores de Clavos, Truper","<p>Optimiza tus proyectos con <strong>Juego de 3 Embutidores de Clavos, Truper</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de ferretería  y  accesorios, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",FERRETERÍA > Accesorios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_1806.jpg,48.71,,,,,,,,,,,,,
22966,simple,"Juego de 3 Pinzas 3 Mango Comfort Grip, Pretul","<p>Optimiza tus proyectos con <strong>Juego de 3 Pinzas 3 Mango Comfort Grip, Pretul</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de ferretería  y  manuales, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",FERRETERÍA > Manuales,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_22966.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/JGO-PIN3X_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/JGO-PIN3X_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/JGO-PIN3X_EM1.jpg",245.69,,,,,,,,,,,,,
100815,simple,"Juego de 4 Brocasierras Bimetlicas y 1 Mandril, Expert","<p>Optimiza tus proyectos con <strong>Juego de 4 Brocasierras Bimetlicas y 1 Mandril, Expert</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de ferretería  y  accesorios, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_100815.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/KITB-5X_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/KITB-5X_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/KITB-5X_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/KITB-5X_FC1.jpg",133.5,,,,,,,,,,,,,
20508,simple,"Juego de 4 Candados Cuerpo Laminado, 50 Mm, Hermex Basic","<p>Optimiza tus proyectos con <strong>Juego de 4 Candados Cuerpo Laminado, 50 Mm, Hermex Basic</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de ferretería  y  manuales, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",FERRETERÍA > Manuales,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_20508.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CM-50X4P_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CM-50X4P_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CM-50X4P_D3.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CM-50X4P_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CM-50X4P_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CM-50X4P_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CM-50X4P_FC1.jpg",357.76,,,,,,,,,,,,,
24200,simple,"Juego de 4 Cuas con Mango de Plstico, Pretul","<p>El <strong>Juego de 4 Cuas con Mango de Plstico, Pretul</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de ferretería  y  accesorios, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",FERRETERÍA > Accesorios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_24200.jpg,33.62,,,,,,,,,,,,,
11442,simple,"Juego de 40 Piezas de Machuelos y Tarrajas, Truper","<p>El <strong>Juego de 40 Piezas de Machuelos y Tarrajas, Truper</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de varios, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",Varios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_11442.jpg,935.34,,,,,,,,,,,,,
14137,simple,"Juego de 5 Desarmadores Mangos de Acetato, Truper","<p>Optimiza tus proyectos con <strong>Juego de 5 Desarmadores Mangos de Acetato, Truper</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de ferretería  y  manuales, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",FERRETERÍA > Manuales,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_14137.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DTJ-5_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DTJ-5_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DTJ-5_FC2.jpg",245.69,,,,,,,,,,,,,
22017,simple,"Juego de 6 Llaves Combinadas Mm, Pretul","<p>Descubre la confiabilidad de <strong>Juego de 6 Llaves Combinadas Mm, Pretul</strong>. Una solución indispensable dentro de la línea de ferretería  y  manuales, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",FERRETERÍA > Manuales,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_22017.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/J-206M_FC1.jpg",168.1,,,,,,,,,,,,,
22016,simple,"Juego de 6 Llaves Combinadas Std, Pretul","<p>Descubre la confiabilidad de <strong>Juego de 6 Llaves Combinadas Std, Pretul</strong>. Una solución indispensable dentro de la línea de ferretería  y  manuales, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",FERRETERÍA > Manuales,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_22016.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/J-206P_FC1.jpg",168.1,,,,,,,,,,,,,
15569,simple,"Juego de 8 Llaves Torx Tipo Navaja, Cuerpo de Lmina, Truper","<p>El <strong>Juego de 8 Llaves Torx Tipo Navaja, Cuerpo de Lmina, Truper</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de ferretería  y  manuales, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",FERRETERÍA > Manuales,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_15569.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/TORX-8_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/TORX-8_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/TORX-8_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/TORX-8_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/TORX-8_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/TORX-8_FC2.jpg",100.86,,,,,,,,,,,,,
13952,simple,"Juego de 9 Dados Cuadro 3/8"" Mm, Truper","<p>Descubre la confiabilidad de <strong>Juego de 9 Dados Cuadro 3/8"" Mm, Truper</strong>. Una solución indispensable dentro de la línea de ferretería  y  manuales, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",FERRETERÍA > Manuales,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_13952.jpg,331.9,,,,,,,,,,,,,
