SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s)
PEM1005,simple,Emp. Dirigible Liso Redondo Bco. P/mr16,"Emp. de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,76.5,,,,,,,
40087,simple,"Empaque Uniã³n Tanque-taza para Wc, 2"", Foset","Empaque de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/EMU-2.jpg, https://www.truper.com/media/import/imagenes/EMU-2+EI1.jpg, https://www.truper.com/media/import/imagenes/EMU-2+EM1.jpg, https://www.truper.com/media/import/imagenes/EMU-2+E1.jpg, https://www.truper.com/media/import/imagenes/EMU-2+FC1.jpg",12.07,,,,,,,
40088,simple,"Empaque Uniã³n Tanque-taza para Wc, 3"", Foset","Empaque de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/EMU-3.jpg, https://www.truper.com/media/import/imagenes/EMU-3+EI1.jpg, https://www.truper.com/media/import/imagenes/EMU-3+EM1.jpg, https://www.truper.com/media/import/imagenes/EMU-3+E1.jpg, https://www.truper.com/media/import/imagenes/EMU-3+FC1.jpg",17.24,,,,,,,
YD360S,simple,Empotrable Dirigible 50w,"Empotrable de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,201.0,,,,,,,
QOP0011,simple,"Empotrado 14w 6"" 6500","Empotrado de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",130.22,,,,,,,
YD330B,simple,Empotrado Dirigible Blanco,"Empotrado de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,76.62,,,,,,,
YD1300B,simple,Empotrado Fijo Fluorescente Yd1300b,"Empotrado de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,339.0,,,,,,,
18YDLED430,simple,Empotrado Led 18w 100-240 6500,"Luminaria LED 18W para iluminación interior de alta eficiencia. Ofrece una luz uniforme y de calidad con un consumo energético significativamente menor al de las lámparas convencionales. Perfecta para oficinas, locales comerciales, naves industriales y hogares modernos.",,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,180.63,,,,,,,
QOP0030,simple,"Empotrado Thin 3"" 3wats 6500 K Redondo","Empotrado de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",72.0,,,,,,,
QOP0014,simple,"Empotrado Thin 6"" 14wats 6500 K Redondo","Empotrado de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",133.5,,,,,,,
H625S,simple,Empotrado de Piso E26 Satin,"Empotrado de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,1445.5,,,,,,,
YD360B-BASE,variable,Empotrador Dirigible Mr 16,"Empotrador de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,Color,"Blanco, Negro",1,1,,
YD360B,variation,Empotrador Dirigible Mr 16 - Blanco,"Empotrador de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,126.08,id:YD360B-BASE,Color,Blanco,1,1,,
YD360N,variation,Empotrador Dirigible Mr 16 - Negro,"Empotrador de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,136.5,id:YD360B-BASE,Color,Negro,1,1,,
QOP0233,simple,"Empotrados Thin 8"" 20w 6500k Redondo","Empotrados de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",172.5,,,,,,,
25130,simple,"Encendedor para Cocina, 27 Cm, Pretul","Encendedor de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/ENC-27.jpg, https://www.truper.com/media/import/imagenes/ENC-27+EI1.jpg, https://www.truper.com/media/import/imagenes/ENC-27+EIND1.jpg, https://www.truper.com/media/import/imagenes/ENC-27+EM1.jpg, https://www.truper.com/media/import/imagenes/ENC-27+E1.jpg, https://www.truper.com/media/import/imagenes/ENC-27+FC1.jpg",26.72,,,,,,,
ESTE0001,simple,Ep115c Itm 1x15 Curva C Estevez,"Interruptor termomagnético  para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",98.7,,,,,,,
ESTE0003,simple,Ep130c Itm 1x30 Curva C Estevez,"Interruptor termomagnético  para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",111.3,,,,,,,
ESTE0004,simple,Ep140c Itm 1x40 Curva C Estevez,"Interruptor termomagnético  para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",111.3,,,,,,,
ESTE0005,simple,Ep150c Itm 1x50 Curva C Estevez,"Interruptor termomagnético  para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",111.3,,,,,,,
ESTE0013,simple,Ep230c Itm 2x30 Curva C Estevez,"Interruptor termomagnético  para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",248.85,,,,,,,
ESTE0014,simple,Ep240c Itm 2x40 Curva C Estevez,"Interruptor termomagnético  para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",248.85,,,,,,,
ESTE0015,simple,Ep250c Itm 2x50 Curva C Estevez,"Interruptor termomagnético  para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",248.85,,,,,,,
MEGA0086,simple,Epotrado Esw12w Multi-voltaje Multi-temp,"Epotrado de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,669.52,,,,,,,
16746,simple,"Escalera Convertible, Tipo Ll, 13 Escalones, Truper",Escalera convertible   para trabajos en altura de forma segura y estable. Su construcción ligera facilita el transporte y almacenamiento. Cuenta con peldaños antiderrapantes para mayor seguridad en superficies húmedas o resbaladizas.,,"https://www.truper.com/media/import/imagenes/ESC-213.jpg, https://www.truper.com/media/import/imagenes/ESC-213+FC1.jpg, https://www.truper.com/media/import/imagenes/ESC-213+FC2.jpg",4350.0,,,,,,,
ESCA0001,simple,Escalera de Tijera Fv 136 Kg 5 Peldaãos,Escalera tipo tijera de 5 peldaños  para trabajos en altura de forma segura y estable. Su construcción ligera facilita el transporte y almacenamiento. Cuenta con peldaños antiderrapantes para mayor seguridad en superficies húmedas o resbaladizas.,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",4777.02,,,,,,,
10338,simple,"Escalera de Tijera Tipo Ll 8 Peldaã±os y Bandeja, Truper",Charola portacables metálica para el tendido y soporte de conductores eléctricos en instalaciones industriales y comerciales. Fabricada en acero galvanizado de alta resistencia para soportar grandes volúmenes de cable. Permite un mantenimiento sencillo y una expansión del sistema eléctrico en el futuro.,,"https://www.truper.com/media/import/imagenes/EST-28.jpg, https://www.truper.com/media/import/imagenes/EST-28+FC1.jpg, https://www.truper.com/media/import/imagenes/EST-28+FC2.jpg",3450.0,,,,,,,
100224,simple,"Escalera de Tijera, Tipo Ll, 4 Peldaã±os, Fibra de Vidrio",Escalera  de 4 peldaños de fibra de vidrio para trabajos en altura de forma segura y estable. La fibra de vidrio la hace ideal para trabajos eléctricos al ser dieléctrica. Cuenta con peldaños antiderrapantes para mayor seguridad en superficies húmedas o resbaladizas.,,"https://www.truper.com/media/import/imagenes/EST-24FV.jpg, https://www.truper.com/media/import/imagenes/EST-24FV+FC1.jpg, https://www.truper.com/media/import/imagenes/EST-24FV+FC2.jpg",2314.66,,,,,,,
100225,simple,"Escalera de Tijera, Tipo Ll, 5 Peldaã±os, Fibra de Vidrio",Escalera tipo tijera de 5 peldaños de fibra de vidrio para trabajos en altura de forma segura y estable. La fibra de vidrio la hace ideal para trabajos eléctricos al ser dieléctrica. Cuenta con peldaños antiderrapantes para mayor seguridad en superficies húmedas o resbaladizas.,,"https://www.truper.com/media/import/imagenes/EST-25FV.jpg, https://www.truper.com/media/import/imagenes/EST-25FV+FC1.jpg, https://www.truper.com/media/import/imagenes/EST-25FV+FC2.jpg",3050.0,,,,,,,
57051,simple,"Escoba Chicaâ Tipo Abanico, Cerdas de Pvc, Bastã³n de Madera","Escoba de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/ES-160A.jpg, https://www.truper.com/media/import/imagenes/ES-160A+D1.jpg, https://www.truper.com/media/import/imagenes/ES-160A+E1.jpg, https://www.truper.com/media/import/imagenes/ES-160A+FC1.jpg, https://www.truper.com/media/import/imagenes/ES-160A+FC2.jpg, https://www.truper.com/media/import/imagenes/ES-160A+FC3.jpg",51.72,,,,,,,
57054,simple,"Escoba Medianaâ Tipo Cepillo, Cerdas de Pvc, Bastã³n de Madera","Escoba de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/ES-200C.jpg, https://www.truper.com/media/import/imagenes/ES-200C+D1.jpg, https://www.truper.com/media/import/imagenes/ES-200C+EM1.jpg, https://www.truper.com/media/import/imagenes/ES-200C+E1.jpg, https://www.truper.com/media/import/imagenes/ES-200C+FC1.jpg, https://www.truper.com/media/import/imagenes/ES-200C+FC2.jpg, https://www.truper.com/media/import/imagenes/ES-200C+FC3.jpg",59.48,,,,,,,
14328,simple,"Escoba Metã¡lica Paraâ Jardã­n, Recta, 22 Dientes,â Mango 48","Escoba de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/EMX-22.jpg, https://www.truper.com/media/import/imagenes/EMX-22+E1.jpg, https://www.truper.com/media/import/imagenes/EMX-22+FC1.jpg, https://www.truper.com/media/import/imagenes/EMX-22+FC2.jpg",162.93,,,,,,,
19788,simple,"Escoba Plã¡stica para Jardã­n, Rã­gida, 26 Dientes, Mango 48","Escoba de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/EP-26R.jpg, https://www.truper.com/media/import/imagenes/EP-26R+E1.jpg, https://www.truper.com/media/import/imagenes/EP-26R+FC1.jpg, https://www.truper.com/media/import/imagenes/EP-26R+FC2.jpg",142.24,,,,,,,
